1194,Westville ,Nedbank ,Pavillion Shopping Centre ,9 Spine Road ,Vast Networks ,,,
1195,Westville ,Ninos,Pavillion Shopping Centre ,9 Spine Road ,-,30mins ,Uncapped ,
1196,Westville ,Ninos,Westwood Shopping Centre ,16 Lincon Terrace ,AlwaysOn,,,
1197,Westville ,Ninos,Westwood Shopping Centre ,16 Lincon Terrace ,Vast Networks ,,,
1198,Westville ,Ninos,Pavillion Shopping Centre ,9 Spine Road ,Vast Networks,,,
1199,Westville ,Simply Asia ,Restaurant ,9 Spine Road ,Telkom ,,,
1200,Westville ,TDS Pavillion,Pavillion Shopping Centre ,9 Spine Road ,Telkom ,,,
1201,Westville ,Telkom Direct Store ,Westwood Shopping Centre ,16 Lincon Terrace ,Telkom ,,,
1202,Westville ,Telkom Direct Store ,Pavillion Shopping Centre ,9 Spine Road ,Wireless G,,,
1203,Westville ,The Sugaring Haven ,Home Business ,7 Downley Road ,Telkom ,,,
1204,Westville ,Upper Caffeteria ,UKZN Campus,UKZN Westville Campus ,Telkom,,,
1205,Westville ,Westville BB Burlington ,Hotel,18 Burlington Drive ,Vast Networks ,,,
1206,Westville ,Westville BB Haven ,Hotel,9 Haven Road,Vast Networks ,,,
1207,Westville ,Westwood Mall,Shopping Centre ,16 Lincon Terrace ,Wireless G,,,
1208,Westville ,Wimpy  ,Westwood Shopping Centre ,16 Lincon Terrace ,AlwaysOn,,,
1209,Westville ,Wimpy  ,Westwood Shopping Centre ,16 Lincon Terrace ,Vast Networks ,,,
1210,Westville ,Woolworths,Pavillion Shopping Centre ,9 Spine Road ,Vast Networks,,,
1211,Westville ,Zanzibar ,Westwood Shopping Centre ,16 Lincon Terrace ,AlwaysOn,Unlimited ,30MB ,
1212,Westwood ,Papparotis Cafe Westwood,Restaurant ,16 Lincon Terrace ,iSpot ,,,
1213,Wiggins,Ninas Foos and Splish Splash Car Wash,Restaurant/Carwash,424 Harry Gwala Road ,Telkom ,,,
1214,Windermere ,Delicious Coffee Shop ,Restaurant ,163 Lilian Ngoyi Road ,Telkom,,,
1215,Windermere ,Fortunes Restaurant ,Restaurant ,163 Lilian Ngoyi Road ,Wireless G,,,
1216,Windermere ,Tyres Shock and Exhaust ,Car Accessories Shop,682 Umgeni Road ,Telkom,,,
1217,Winterton ,Tyremart,Car Accessories ,Springfield Road,Telkom,,,
